Feature,Normalized.Dispersion
ENSRNOG00000024450,0.7709484810732774
ENSRNOG00000002632,-1.2189494311237863
ENSRNOG00000010099,2.367600136915284
ENSRNOG00000059765,-0.7217939654515196
ENSRNOG00000005987,-1.2376628814355302
ENSRNOG00000031930,1.9938555608780868
ENSRNOG00000024870,0.21961886640059683
ENSRNOG00000002642,-0.41088399955869087
ENSRNOG00000033059,-1.313586261665953
ENSRNOG00000008057,2.404855180268199
ENSRNOG00000002840,-0.8485178948834542
ENSRNOG00000004628,-1.2307092438632417
ENSRNOG00000062981,1.4676998677025592
ENSRNOG00000008965,1.4887397819026633
ENSRNOG00000053881,1.933580972068061
ENSRNOG00000028713,1.4312267394907567
ENSRNOG00000032332,nan
ENSRNOG00000004554,4.088762227037134
ENSRNOG00000004610,0.06211642027825505
ENSRNOG00000031785,-0.7915777720992508
ENSRNOG00000003076,0.5810827869589288
ENSRNOG00000015320,-0.41757568914937776
ENSRNOG00000004284,1.1005421760537732
ENSRNOG00000068905,nan
ENSRNOG00000040281,-2.0825159831326903
ENSRNOG00000005386,2.3973713180007152
ENSRNOG00000036829,-1.251807272180391
ENSRNOG00000004904,1.2530440353392882
ENSRNOG00000036828,nan
ENSRNOG00000036871,nan
ENSRNOG00000021681,2.211450846362169
ENSRNOG00000036827,-0.803448821048524
ENSRNOG00000042740,-1.0167298922786476
ENSRNOG00000019550,-0.9026747139864081
ENSRNOG00000038574,-0.6222113759996467
ENSRNOG00000023896,0.33203218450595956
ENSRNOG00000031612,0.40583447952381413
ENSRNOG00000004717,nan
ENSRNOG00000027468,4.183610261710253
ENSRNOG00000053498,-0.8026862964106198
ENSRNOG00000047393,0.49315730524989587
ENSRNOG00000029855,-0.6796757031789116
ENSRNOG00000004026,2.789903513019732
ENSRNOG00000019653,-0.8904292949520234
ENSRNOG00000007999,0.5131136695730861
ENSRNOG00000028879,-0.08714705633792978
ENSRNOG00000004390,nan
ENSRNOG00000012985,0.0031147068893501357
ENSRNOG00000003127,-0.8416758215982916
ENSRNOG00000005048,nan
ENSRNOG00000046245,-0.11208518209349597
ENSRNOG00000013343,-0.6673698690261024
ENSRNOG00000004585,0.048102236479340296
ENSRNOG00000013445,-0.8315802867426807
ENSRNOG00000053468,-1.8283427905661904
ENSRNOG00000031135,0.30200609298219616
ENSRNOG00000025602,0.353164322690078
ENSRNOG00000007756,-1.9058217659253558
ENSRNOG00000059605,nan
ENSRNOG00000025592,-0.4928584453298787
ENSRNOG00000036841,0.2682524315781892
ENSRNOG00000025584,-0.18018958081104983
ENSRNOG00000061499,0.4235554995325328
ENSRNOG00000036839,2.7206557135441796
ENSRNOG00000036837,0.9970564822970699
ENSRNOG00000025570,-0.5750279905618462
ENSRNOG00000031993,-0.6543190578051653
ENSRNOG00000036835,-0.30255553680738245
ENSRNOG00000004846,-1.7853095604789393
ENSRNOG00000006209,-0.07918096500521986
ENSRNOG00000042094,-0.974664240071484
ENSRNOG00000061088,1.1419420460602505
ENSRNOG00000056106,1.596349495000366
ENSRNOG00000036852,1.618272624306843
ENSRNOG00000054385,-0.19503472031104702
ENSRNOG00000015134,-1.9382537688788153
ENSRNOG00000053675,0.1600129276920568
ENSRNOG00000061607,-1.0195672945630019
ENSRNOG00000004398,1.4898901332198888
ENSRNOG00000042355,0.5998390868312274
ENSRNOG00000059790,nan
ENSRNOG00000007607,-0.6552356371569953
ENSRNOG00000015269,-0.03174549479648937
ENSRNOG00000021438,-0.8450864576798806
ENSRNOG00000060185,-0.06533812466400205
ENSRNOG00000005333,1.1015988589229213
ENSRNOG00000003254,3.7156457827898843
ENSRNOG00000057451,-0.4121956522990955
ENSRNOG00000032441,-1.134711354777859
ENSRNOG00000005309,nan
ENSRNOG00000057315,-1.4813282113596808
ENSRNOG00000054838,-0.8205034538094862
ENSRNOG00000043203,3.314657789244694
ENSRNOG00000001376,1.3368603966843302
ENSRNOG00000012832,0.031040963172093636
ENSRNOG00000046069,5.111562253025403
ENSRNOG00000004201,-4.279909244820116
ENSRNOG00000052539,-1.3544606165158786
ENSRNOG00000051970,0.41677499624691017
ENSRNOG00000006130,0.40295021341726583
ENSRNOG00000006934,0.888648707067315
ENSRNOG00000007346,1.472276945302612
ENSRNOG00000056297,-0.6773742159705106
ENSRNOG00000070769,0.8851659816316921
ENSRNOG00000006469,-1.0743200206632617
ENSRNOG00000056678,-0.25618911560006175
ENSRNOG00000055579,-0.29107853395605116
ENSRNOG00000023085,1.4112572434778279
ENSRNOG00000061572,-0.48599440077833717
ENSRNOG00000058430,-0.10722757488143692
ENSRNOG00000022943,1.9084703676109314
ENSRNOG00000058340,0.23395535030843265
ENSRNOG00000066475,1.587352584291094
ENSRNOG00000049495,nan
ENSRNOG00000053769,-0.9994799001371788
ENSRNOG00000024929,0.2515323557764732
ENSRNOG00000030876,nan
ENSRNOG00000058130,1.1899824857839014
ENSRNOG00000036833,1.9108504088372764
ENSRNOG00000004681,2.0546412515795556
ENSRNOG00000006778,-0.155858667122645
ENSRNOG00000006827,-2.1244467355800567
ENSRNOG00000006844,-2.2888753702306617
ENSRNOG00000004220,2.52427555352368
ENSRNOG00000036834,nan
ENSRNOG00000030120,-2.0318636464595405
ENSRNOG00000031081,-0.2542671929748542
ENSRNOG00000030520,0.9697288072763409
ENSRNOG00000004200,0.04149521990341705
ENSRNOG00000007610,-1.170578579548034
ENSRNOG00000005535,-1.4728952426003166
ENSRNOG00000006789,1.287967067230474
ENSRNOG00000009563,-0.9582445125373299
ENSRNOG00000007650,0.019819476210009908
ENSRNOG00000010977,-1.182346741445949
ENSRNOG00000025459,-1.843411888355527
ENSRNOG00000028996,0.8797898092161813
ENSRNOG00000004964,-0.4159086507272104
ENSRNOG00000007784,-0.47416190159508004
ENSRNOG00000014084,2.7985883320693237
ENSRNOG00000004708,nan
ENSRNOG00000024886,-1.1228214320763323
ENSRNOG00000007905,nan
ENSRNOG00000068079,3.321841634280372
ENSRNOG00000008195,-0.5517722910267066
ENSRNOG00000065300,nan
ENSRNOG00000023456,-0.7287905877188887
ENSRNOG00000037687,nan
ENSRNOG00000003549,-1.3472771777185175
ENSRNOG00000027690,2.9085459343972917
ENSRNOG00000053040,-0.2891262760953992
ENSRNOG00000023520,-2.122515526462325
ENSRNOG00000004697,1.0230881926853415
ENSRNOG00000012835,-0.08527470786140708
ENSRNOG00000004662,1.0333507656920227
ENSRNOG00000029571,-0.8318308626829963
ENSRNOG00000003132,nan
ENSRNOG00000011955,nan
ENSRNOG00000031916,-0.2839034909351232
ENSRNOG00000031205,nan
ENSRNOG00000043412,-1.6665996955976035
ENSRNOG00000021688,-0.9361834084403942
ENSRNOG00000005854,0.021169412873879388
ENSRNOG00000054140,-1.8311338352454758
ENSRNOG00000036842,-0.967214807734233
ENSRNOG00000004152,-1.5281634139624616
ENSRNOG00000008697,-1.131984231948248
ENSRNOG00000053054,1.1048628088619976
ENSRNOG00000008336,2.556273682031617
ENSRNOG00000028837,0.6882422530640819
ENSRNOG00000004660,2.4596583737890114
ENSRNOG00000030597,3.1253130860380987
ENSRNOG00000034022,6.071866242191365
ENSRNOG00000060753,-1.6885357322590826
ENSRNOG00000033361,-7.479789334048968
ENSRNOG00000026502,-1.7842645866037925
ENSRNOG00000004704,1.8219611678939105
ENSRNOG00000063314,-1.5387271374987121
ENSRNOG00000023480,0.751363728471543
ENSRNOG00000004089,3.3464803006448713
ENSRNOG00000004420,2.059770042374102
ENSRNOG00000008615,5.521876475778066
ENSRNOG00000005123,0.4090533024989803
ENSRNOG00000004821,1.8160188531261985
ENSRNOG00000005417,0.13723346347844093
ENSRNOG00000005551,1.4571820099889274
ENSRNOG00000006103,0.484168604339808
ENSRNOG00000071113,nan
ENSRNOG00000004854,nan
ENSRNOG00000043390,-0.5551827945605221
ENSRNOG00000004328,1.2312742453941585
ENSRNOG00000004252,0.4968448894039824
ENSRNOG00000024998,1.4695776742476612
ENSRNOG00000009550,5.917217164311756
ENSRNOG00000009739,-0.521475334204379
ENSRNOG00000003964,-1.6477322043642575
ENSRNOG00000004844,-0.45644777816118015
ENSRNOG00000025300,nan
ENSRNOG00000007896,-1.2714346090677895
ENSRNOG00000008934,17.299717907006467
ENSRNOG00000008987,0.41801067010926934
ENSRNOG00000047198,16.10163407992928
ENSRNOG00000009001,-0.639806381343557
ENSRNOG00000063076,nan
ENSRNOG00000019459,-1.6490463768606596
ENSRNOG00000008209,0.2514382032741562
ENSRNOG00000004100,0.554107745899607
ENSRNOG00000032951,-0.8712686524936152
ENSRNOG00000006738,-0.3549476450693283
ENSRNOG00000063591,-1.0115381295902495
ENSRNOG00000004744,1.3139419810271336
ENSRNOG00000018212,-0.642088385475535
ENSRNOG00000006370,-0.7108897362476194
ENSRNOG00000018977,-1.5189678917615697
ENSRNOG00000006412,0.9745906211229878
ENSRNOG00000058733,14.924319478823193
ENSRNOG00000031950,-1.0293678638678248
ENSRNOG00000025604,0.2534856954946475
ENSRNOG00000018971,0.4417980410799292
ENSRNOG00000051499,-2.147949338752256
ENSRNOG00000006700,-1.539887579263035
ENSRNOG00000025460,2.7451645572657366
ENSRNOG00000026435,3.943826004356468
ENSRNOG00000005206,2.759847319849635
ENSRNOG00000024975,nan
ENSRNOG00000005233,-1.1939437781711817
ENSRNOG00000034102,-1.9149656687736387
ENSRNOG00000033791,-0.3482203020176506
ENSRNOG00000033694,0.2431939864033831
ENSRNOG00000004500,-1.251371680899573
ENSRNOG00000025140,-0.5859806607613925
ENSRNOG00000014625,-0.5324762615544436
ENSRNOG00000024349,-2.2003694520090398
ENSRNOG00000025528,4.756234077364717
ENSRNOG00000005486,1.3732357244865128
ENSRNOG00000014287,0.9699496624601895
ENSRNOG00000015434,0.24809194409119134
ENSRNOG00000004401,0.9632651981302415
ENSRNOG00000004412,3.7810919269866266
ENSRNOG00000011489,1.3125995499176661
ENSRNOG00000033262,0.08200756080196138
ENSRNOG00000016405,-2.6314895456885674
ENSRNOG00000006104,0.3788325822161055
ENSRNOG00000031387,0.013355365301010195
ENSRNOG00000024577,1.984085429016771
ENSRNOG00000024568,-1.895348366392528
ENSRNOG00000024549,-1.3835832267713941
ENSRNOG00000056714,3.3237491368130465
ENSRNOG00000030830,2.2559676096855417
ENSRNOG00000013987,-0.5009577512126684
ENSRNOG00000067606,nan
ENSRNOG00000007393,-1.1199933564772062
ENSRNOG00000013604,-1.4003569122941601
ENSRNOG00000024603,-1.7983292735760283
ENSRNOG00000010423,-0.7081644557660463
ENSRNOG00000026415,-1.089452396788491
ENSRNOG00000009760,-0.6171918422002766
ENSRNOG00000009311,-1.4556855437753464
ENSRNOG00000009028,-1.6556230859794965
ENSRNOG00000000175,nan
ENSRNOG00000008533,1.3073980121927582
ENSRNOG00000070264,nan
ENSRNOG00000000177,0.8653336521502792
ENSRNOG00000011315,-0.9789864739373833
ENSRNOG00000065138,nan
ENSRNOG00000013545,3.2572574892966624
ENSRNOG00000007078,nan
ENSRNOG00000013220,0.5689997592509735
ENSRNOG00000008271,2.5222325476677745
ENSRNOG00000007818,-2.504943103411856
ENSRNOG00000009103,0.2651169397433039
ENSRNOG00000012939,-1.8107842909974603
ENSRNOG00000027569,-1.438396834304357
ENSRNOG00000061246,1.9685552098875583
ENSRNOG00000043044,-0.19492009377503647
ENSRNOG00000031474,nan
ENSRNOG00000012808,-1.770593496176225
ENSRNOG00000010794,-1.5128371838406676
ENSRNOG00000012562,nan
ENSRNOG00000012379,-2.3990242974608336
ENSRNOG00000051563,0.013857549836163052
ENSRNOG00000008030,-1.465932446642853
ENSRNOG00000033564,1.0682855532057693
ENSRNOG00000008296,0.30105127980978885
ENSRNOG00000022871,-0.8407630429263059
ENSRNOG00000032895,nan
ENSRNOG00000032552,0.09355924146450244
ENSRNOG00000007091,0.27487816966746553
ENSRNOG00000007307,-0.09117375364455646
ENSRNOG00000028512,-0.839897930782662
ENSRNOG00000006086,-1.3329551699590005
ENSRNOG00000024879,-1.302493720245222
ENSRNOG00000031437,nan
ENSRNOG00000008414,-1.6754012481971907
ENSRNOG00000061813,0.0002958520668610514
ENSRNOG00000007628,-1.279866147768584
ENSRNOG00000030530,-0.32028545188349655
ENSRNOG00000060530,1.0383068606557373
ENSRNOG00000029450,-1.071163837378702
ENSRNOG00000004346,6.720335744590582
ENSRNOG00000027238,0.2804785306773073
ENSRNOG00000005944,-1.6148678138553811
ENSRNOG00000006217,-1.228631672668435
ENSRNOG00000006058,-1.9643521128671604
ENSRNOG00000007684,0.2467716616078924
ENSRNOG00000024824,nan
ENSRNOG00000048577,0.19267466548092033
ENSRNOG00000037374,-0.1825698713256493
ENSRNOG00000006770,-0.08664085066470714
ENSRNOG00000014314,0.06782520761009915
ENSRNOG00000006559,-1.5404662607698254
ENSRNOG00000006355,-2.1760386908295803
ENSRNOG00000021638,0.8230035704093384
ENSRNOG00000069530,3.752523191409917
ENSRNOG00000014811,-0.714907560687552
ENSRNOG00000007076,-0.3620259458911468
ENSRNOG00000029814,nan
ENSRNOG00000027940,0.8831893418929931
ENSRNOG00000007500,0.8415253927453608
ENSRNOG00000037375,-1.2380936448335387
ENSRNOG00000010448,-1.5243741976957776
ENSRNOG00000060123,0.042680415741319165
ENSRNOG00000048850,nan
ENSRNOG00000007137,0.5695520185011079
ENSRNOG00000015371,nan
ENSRNOG00000029941,0.876227761972183
ENSRNOG00000048148,-0.1298881445333561
ENSRNOG00000034107,-0.44594505845759547
ENSRNOG00000032574,0.561891774967668
ENSRNOG00000009960,2.2613314720336875
ENSRNOG00000014703,0.9555292450445966
ENSRNOG00000064680,0.0217193016553207
ENSRNOG00000033520,2.376945288292673
ENSRNOG00000006440,-0.7455408850688183
ENSRNOG00000025497,-1.3589725964263812
ENSRNOG00000007939,-0.5534521083816062
ENSRNOG00000032561,-0.11354020524414256
ENSRNOG00000007916,0.6992983436161697
ENSRNOG00000030308,1.4903482393542014
ENSRNOG00000004484,nan
ENSRNOG00000050695,1.2558998223911324
ENSRNOG00000008401,-1.7506216625053075
ENSRNOG00000068956,-1.6080978660678018
ENSRNOG00000068661,-1.2500189165332896
ENSRNOG00000063626,-0.8133442042572376
ENSRNOG00000006471,-3.065559874213768
ENSRNOG00000007489,1.7399796905886686
ENSRNOG00000005749,-0.7316883882719722
ENSRNOG00000021765,0.16777685896937325
ENSRNOG00000007077,2.322459631520499
ENSRNOG00000048924,1.2754108731917628
ENSRNOG00000043068,-0.3996998982004951
ENSRNOG00000015994,0.23107158709765688
ENSRNOG00000008680,0.43415724116627785
ENSRNOG00000032364,0.8231292003695253
ENSRNOG00000014340,0.45692735809825274
ENSRNOG00000016069,0.5864829669642433
ENSRNOG00000033496,0.5454954573895389
ENSRNOG00000030800,-0.7711799630496204
ENSRNOG00000018481,1.2982184218576955
ENSRNOG00000008620,3.2847308192124873
ENSRNOG00000063066,0.3370253918638834
ENSRNOG00000008340,0.9456508182969459
ENSRNOG00000012962,0.2544682247354727
ENSRNOG00000018665,-1.0590675288360647
ENSRNOG00000016412,0.21971887876321428
ENSRNOG00000043324,nan
ENSRNOG00000008353,-2.9433544866427126
ENSRNOG00000045679,0.5780943908966215
ENSRNOG00000047503,0.6334793478980966
ENSRNOG00000007164,2.192002912924192
ENSRNOG00000015389,1.3651698810257882
ENSRNOG00000038202,-2.3785932433596453
ENSRNOG00000027730,2.0726890258806727
ENSRNOG00000013919,-1.4265314355753236
ENSRNOG00000008424,-0.99587848342848
ENSRNOG00000020659,-0.1770395108197852
ENSRNOG00000048394,-0.6306966676448112
ENSRNOG00000025937,1.964484884174186
ENSRNOG00000006663,-0.4107342514465938
ENSRNOG00000009303,-1.2681643458628016
ENSRNOG00000005930,-2.1613358747928295
ENSRNOG00000033624,1.9830750543658133
ENSRNOG00000016085,2.6985582389540697
ENSRNOG00000009378,-1.427895132744265
ENSRNOG00000068913,2.642330259600355
ENSRNOG00000042601,1.8638642827440492
ENSRNOG00000034037,-0.4670576468431879
ENSRNOG00000012650,2.97170831762998
ENSRNOG00000039859,-1.3340543354203953
ENSRNOG00000012420,-1.1377424737951265
ENSRNOG00000012015,0.5457340951350395
ENSRNOG00000047625,-1.81212339733683
ENSRNOG00000057447,-1.3342747346080808
ENSRNOG00000014832,0.8633535396128366
ENSRNOG00000064248,-0.08403656320883919
ENSRNOG00000020901,-1.5035082990759625
ENSRNOG00000053932,5.250283409687576
ENSRNOG00000009253,nan
ENSRNOG00000007158,0.9992243106659064
ENSRNOG00000015458,-1.8981532456937147
ENSRNOG00000057102,0.35504974312940973
ENSRNOG00000020653,-0.9493747565038233
ENSRNOG00000012868,-0.7333307480848712
ENSRNOG00000011789,1.2942250962796114
ENSRNOG00000022741,0.08069747925218249
ENSRNOG00000011567,-0.6667025972853974
ENSRNOG00000045931,2.154842261134098
ENSRNOG00000049489,0.9928493726638387
ENSRNOG00000029980,-0.907520310043163
ENSRNOG00000005903,-0.4669795244607007
ENSRNOG00000043093,-0.6083793679654008
ENSRNOG00000008595,-0.14447949060423274
ENSRNOG00000025037,nan
ENSRNOG00000013201,0.8217487659381056
ENSRNOG00000009772,1.3713130944231973
ENSRNOG00000020525,-1.8497050524837986
ENSRNOG00000015718,-1.417546486844568
ENSRNOG00000029826,3.2591590781694184
ENSRNOG00000033981,nan
ENSRNOG00000030225,-0.06014911475242746
ENSRNOG00000048441,1.7677190911403888
ENSRNOG00000010643,0.7262809897951875
ENSRNOG00000005578,-0.041618092857441794
ENSRNOG00000015133,1.2260294941538172
ENSRNOG00000014065,1.8070411576430754
ENSRNOG00000009198,-0.020877828051385987
ENSRNOG00000025372,-0.7768945454482394
ENSRNOG00000014128,-0.7945996859322522
ENSRNOG00000024026,-0.7357126058336144
ENSRNOG00000010537,-0.14823874603913056
ENSRNOG00000011582,-1.628152034992757
ENSRNOG00000030625,-1.0573500454236886
ENSRNOG00000016502,-0.20557250145273379
ENSRNOG00000014719,0.2929025056629888
ENSRNOG00000025979,16.69157619059792
ENSRNOG00000031824,2.0677350515560744
ENSRNOG00000021899,-0.599025771672546
ENSRNOG00000063302,3.6164945665145574
ENSRNOG00000021887,-1.288469577616877
ENSRNOG00000029862,0.7262105328480823
ENSRNOG00000067077,nan
ENSRNOG00000018939,0.5917089808078408
ENSRNOG00000021660,-1.7891879661371402
ENSRNOG00000009271,-0.22593890751785192
ENSRNOG00000017766,nan
ENSRNOG00000008709,-0.8731150826059418
ENSRNOG00000016847,1.1259319550656506
ENSRNOG00000009946,0.6781834605260294
ENSRNOG00000017151,1.3380093897846161
ENSRNOG00000019105,4.124527095453034
ENSRNOG00000009434,0.2595497945458854
ENSRNOG00000017478,-1.4168374623366122
ENSRNOG00000031129,-1.5980023132870733
ENSRNOG00000017628,8.339294713577813
ENSRNOG00000027295,nan
ENSRNOG00000032180,0.009546995021281899
ENSRNOG00000021420,1.9755430355978976
ENSRNOG00000015953,0.45461943534607935
ENSRNOG00000022043,-1.3370343290912536
ENSRNOG00000017871,7.632868321887813
ENSRNOG00000033426,-0.6720403414087135
ENSRNOG00000015019,-0.4769626717345606
ENSRNOG00000060379,23.695484298591573
ENSRNOG00000015977,30.49076340930853
ENSRNOG00000046535,1.094948382614151
ENSRNOG00000054479,5.143972968161807
ENSRNOG00000010543,1.5573813350230838
ENSRNOG00000011543,1.1140361594293138
ENSRNOG00000019400,1.7236537238458314
ENSRNOG00000027847,2.630176672882493
ENSRNOG00000011739,5.2678400759537345
ENSRNOG00000020828,2.501125601022139
ENSRNOG00000008757,-1.201175735849295
ENSRNOG00000070472,-1.1147956914670474
ENSRNOG00000030391,-0.5216319986247501
ENSRNOG00000070382,-0.4201348062208396
ENSRNOG00000029242,0.43187243508273604
ENSRNOG00000012604,5.717022441873808
ENSRNOG00000030101,1.6633292442239804
ENSRNOG00000014331,-0.20801604134642318
ENSRNOG00000039390,-0.40812776974213727
ENSRNOG00000011747,0.19388511005489398
ENSRNOG00000010634,2.1500174960155767
ENSRNOG00000011799,0.8583811057690884
ENSRNOG00000008508,nan
ENSRNOG00000010899,nan
ENSRNOG00000029911,2.471229564454574
ENSRNOG00000018778,0.8103756771243171
ENSRNOG00000012164,-0.012866160499106312
ENSRNOG00000014846,1.5394409731457368
ENSRNOG00000055496,0.2881114697446379
ENSRNOG00000031896,-0.7877028380824999
ENSRNOG00000012619,-0.9191123843284246
ENSRNOG00000029127,-0.0708906823618253
ENSRNOG00000014602,-0.5444089691931403
ENSRNOG00000063092,nan
ENSRNOG00000016150,-2.8355107487791327
ENSRNOG00000046261,0.23456954979086675
ENSRNOG00000052051,nan
ENSRNOG00000059163,1.0293987349450813
ENSRNOG00000000195,-1.994913901164671
ENSRNOG00000059005,nan
ENSRNOG00000069976,1.8098592131458415
ENSRNOG00000046307,2.144731583452339
ENSRNOG00000023020,0.12471663133690948
ENSRNOG00000012469,1.355820203698571
ENSRNOG00000020710,-0.3261344255225974
ENSRNOG00000030232,-0.9529529502403828
ENSRNOG00000008904,-0.21095286327936213
ENSRNOG00000027736,1.8047873188525436
ENSRNOG00000009950,-1.7692854541714413
ENSRNOG00000007926,1.3211199861160814
ENSRNOG00000014284,3.5536216461786303
ENSRNOG00000006075,-0.06920501135066184
ENSRNOG00000010688,4.072861219840678
ENSRNOG00000026985,-0.3606605078976121
ENSRNOG00000033217,0.06640755702119178
ENSRNOG00000014521,0.4850804760661568
ENSRNOG00000015554,1.1546068395909859
ENSRNOG00000010652,-0.25538073228099506
ENSRNOG00000012260,3.156126406854663
ENSRNOG00000012994,-0.29112173387664503
ENSRNOG00000012980,1.4197849506534392
ENSRNOG00000011199,-0.4775064415088399
ENSRNOG00000011490,0.12766145305044788
ENSRNOG00000016827,0.6778720732152224
ENSRNOG00000028856,-1.1825328242487994
ENSRNOG00000008138,1.6523519784586296
ENSRNOG00000032948,-1.3004123058416905
ENSRNOG00000017589,-0.006640591950255303
ENSRNOG00000053239,3.0357396703902335
ENSRNOG00000011329,-2.203757378060171
ENSRNOG00000007649,-0.9218265859797198
ENSRNOG00000015896,-2.265810987677527
ENSRNOG00000005960,0.5256256827990646
ENSRNOG00000009850,0.22171999796218872
ENSRNOG00000032339,-1.3630234951027327
ENSRNOG00000031890,-0.6908591246880784
ENSRNOG00000008187,1.8594603086901247
ENSRNOG00000056024,3.676607131537611
ENSRNOG00000034066,-1.3625697179747907
ENSRNOG00000015835,-1.311658302220552
ENSRNOG00000008037,-0.9403110408253517
ENSRNOG00000059540,nan
ENSRNOG00000033256,0.8488097623643112
ENSRNOG00000049289,0.47032590961878923
ENSRNOG00000022245,1.036817182706548
ENSRNOG00000021771,nan
ENSRNOG00000011228,1.3220691962417808
ENSRNOG00000065944,0.3483947051172482
ENSRNOG00000030910,0.08446543658753455
ENSRNOG00000024346,1.666797952467574
ENSRNOG00000029876,2.1438805398006786
ENSRNOG00000016181,-0.9082155131749179
ENSRNOG00000007372,8.56905211430091
ENSRNOG00000064634,-0.38166743838048756
ENSRNOG00000061579,0.6091475754312333
ENSRNOG00000030213,1.9873450606880299
ENSRNOG00000055222,-0.059426311895448745
ENSRNOG00000051416,1.2008724045634713
ENSRNOG00000005795,-0.20175760116065672
ENSRNOG00000034128,nan
ENSRNOG00000069206,0.1554523438330187
ENSRNOG00000029148,-0.43998093519439346
ENSRNOG00000009149,14.979054825399214
ENSRNOG00000030296,nan
ENSRNOG00000045885,1.6744417166710341
ENSRNOG00000010934,-0.1274988002302655
ENSRNOG00000065876,1.6736242400308028
ENSRNOG00000065507,nan
ENSRNOG00000011500,0.33689867165043
ENSRNOG00000031266,2.5513058001737208
ENSRNOG00000031703,-0.6434010120181693
ENSRNOG00000056701,-0.8848038132146328
ENSRNOG00000029995,-0.2814503440108211
ENSRNOG00000008924,8.734616439852005
ENSRNOG00000023850,-1.0579789281934415
ENSRNOG00000005710,-2.110786710354365
ENSRNOG00000020655,nan
ENSRNOG00000063216,-0.8042967545690994
ENSRNOG00000025463,-1.1494338545143443
ENSRNOG00000034052,-0.10357637015687113
ENSRNOG00000031483,nan
ENSRNOG00000023086,-0.19111017943674893
ENSRNOG00000016781,-0.9704443122921491
ENSRNOG00000043006,-1.070131679909999
ENSRNOG00000066836,nan
ENSRNOG00000015189,1.8359974202666285
ENSRNOG00000030962,nan
ENSRNOG00000033490,-0.9032170209181881
ENSRNOG00000033697,-0.6538017994784495
ENSRNOG00000010743,0.8058835730045066
ENSRNOG00000031127,-0.4976044618608641
ENSRNOG00000016121,0.6266353803082175
ENSRNOG00000031912,10.322424929760128
ENSRNOG00000048164,-0.5354163963672159
ENSRNOG00000016469,1.4319249292446181
ENSRNOG00000030187,-0.27985806760518694
ENSRNOG00000052499,0.775352576092496
ENSRNOG00000018009,0.7676939636255705
ENSRNOG00000012022,5.692055569803495
ENSRNOG00000006403,-0.9935407540842746
ENSRNOG00000031469,nan
ENSRNOG00000017029,-0.45384794296400793
ENSRNOG00000054460,nan
ENSRNOG00000058932,-0.25774319100870524
ENSRNOG00000010877,0.9838676867793046
ENSRNOG00000060750,-0.507422790686661
ENSRNOG00000017119,-0.37624252644284695
ENSRNOG00000048915,-1.571657038342037
ENSRNOG00000021793,-0.7546389035625839
ENSRNOG00000020580,-2.179191162663552
ENSRNOG00000067723,-1.3524015394167495
ENSRNOG00000050630,1.202101729935171
ENSRNOG00000005933,2.562455800221118
ENSRNOG00000055049,-0.05999061107700434
ENSRNOG00000048161,nan
ENSRNOG00000064399,-0.5618379739364477
ENSRNOG00000061928,0.6768094612053336
ENSRNOG00000013263,-1.7190656340910946
ENSRNOG00000057221,0.5610529288943599
ENSRNOG00000056596,-1.274853040970277
ENSRNOG00000054446,1.634129542841765
ENSRNOG00000026589,0.09860794167887556
ENSRNOG00000037295,-0.5521003942398178
ENSRNOG00000010584,-0.055814460774237684
ENSRNOG00000020603,3.8672410507653576
ENSRNOG00000053577,-0.13298220340076128
ENSRNOG00000016620,5.044350543594918
ENSRNOG00000055631,0.6501137427022611
ENSRNOG00000010922,0.45161842819974024
ENSRNOG00000013360,-0.3986086352678551
ENSRNOG00000033434,-0.18934500653808106
ENSRNOG00000061337,3.5045400642993605
ENSRNOG00000026178,0.2138675250312511
ENSRNOG00000007726,0.4099484433603926
ENSRNOG00000009907,3.943061178754654
ENSRNOG00000026171,0.10896210265172787
ENSRNOG00000020688,-0.6099998478111011
ENSRNOG00000008862,-1.4157557551116118
ENSRNOG00000007613,-0.9854991098569567
ENSRNOG00000023809,0.4682110536634379
ENSRNOG00000010362,-0.26839329398658346
ENSRNOG00000052386,0.3152547281972571
ENSRNOG00000032070,5.053987448759276
ENSRNOG00000043498,-0.3091309643742129
ENSRNOG00000047225,-0.6849949316971659
ENSRNOG00000058898,2.966588485055077
ENSRNOG00000033234,0.6060249682842168
ENSRNOG00000054080,3.32830965707235
ENSRNOG00000009243,-2.0278070415906853
ENSRNOG00000043383,-2.439379627969201
ENSRNOG00000021602,-0.8483992445018115
ENSRNOG00000050979,-1.780700833805963
ENSRNOG00000008390,-0.13820080783846586
ENSRNOG00000008153,nan
ENSRNOG00000007561,1.8365945742359662
ENSRNOG00000010789,2.261076967376294
ENSRNOG00000063146,nan
ENSRNOG00000005731,2.469510338395628
ENSRNOG00000039107,nan
ENSRNOG00000023870,-0.5979634304377178
ENSRNOG00000043410,3.7833081389239194
ENSRNOG00000009799,-2.1346242509092934
ENSRNOG00000029089,0.6828135839517367
ENSRNOG00000023633,-0.40932502273727206
ENSRNOG00000021839,-0.7260613697547281
ENSRNOG00000010390,0.0014087706378426057
ENSRNOG00000021548,0.42234742623875926
ENSRNOG00000015357,-0.23955592715431667
ENSRNOG00000006595,nan
ENSRNOG00000010733,0.8071749149702967
ENSRNOG00000006931,-2.0535455865694323
ENSRNOG00000010602,2.0541634439715937
ENSRNOG00000066437,nan
ENSRNOG00000010944,0.8015247084606097
