Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSRNOG00000046252,Tbl2,-0.0014631522746487995,0.788629714983992,0.9958362876403535,7,0.0019082520031025077,6
ENSRNOG00000015797,Neurl2,-0.0014633020079689596,0.8031409235287509,0.9958362876403535,34,0.005683779144279131,34
ENSRNOG00000005633,Zbtb49,-0.001464174995642523,0.7759593053599138,0.9958362876403535,8,0.0014289604758310683,8
ENSRNOG00000018081,Lactb,-0.0014646179662738952,0.809664327039743,0.9958362876403535,171,0.02867567218254666,159
ENSRNOG00000021292,AABR07028027.1,-0.0014654526470780501,0.7839114792864,0.9958362876403535,7,0.0012835072836455345,7
ENSRNOG00000010447,Tmod2,-0.001465611588915291,0.7869730804622586,0.9958362876403535,6,0.0014694039336733732,6
ENSRNOG00000021586,Gpr39,-0.001467930360070068,0.7906355780638579,0.9958362876403535,14,0.0018208331490713167,14
ENSRNOG00000050312,Ism2,-0.0014682050948289106,0.7877048636677441,0.9958362876403535,6,0.0008679734778862812,6
ENSRNOG00000001367,Gpc2,-0.0014690348233316445,0.783128752487541,0.9958362876403535,8,0.0009451147992771394,8
ENSRNOG00000012698,Chsy1,-0.0014693632350440372,0.8077780852743288,0.9958362876403535,84,0.016075234628398192,81
ENSRNOG00000002419,Plp1,-0.0014693747514248924,0.7858502525318611,0.9958362876403535,7,0.0006097251051585536,7
ENSRNOG00000017654,Emc8,-0.001469483181194336,0.8095776714351126,0.9958362876403535,310,0.049037319203262514,285
ENSRNOG00000003614,Mgat5,-0.001470559945446513,0.7868259066457723,0.9958362876403535,9,0.0012601724607408783,8
ENSRNOG00000009329,Nr1d1,-0.001471641575706452,0.8088451510898571,0.9958362876403535,246,0.03684840640092624,236
ENSRNOG00000002826,Hsd17b7,-0.0014718126912747498,0.7851857680864739,0.9958362876403535,8,0.001446663867529017,8
ENSRNOG00000006075,Fez1,-0.0014721482861387199,0.7838307150260725,0.9958362876403535,7,0.001329443342740089,7
ENSRNOG00000022570,Pus7l,-0.0014740196554033657,0.7960212129338678,0.9958362876403535,16,0.0025148668271371484,16
ENSRNOG00000030012,Clec4a2,-0.0014755594608309394,0.7842178439938488,0.9958362876403535,7,0.001385813058252631,7
ENSRNOG00000000414,Cep85l,-0.0014772403115404012,0.7961482914736557,0.9958362876403535,20,0.006222896720366142,18
ENSRNOG00000002537,ENSRNOG00000002537,-0.0014782602356295902,0.7819857517619051,0.9958362876403535,7,0.002209702678376242,7
ENSRNOG00000001252,Chst12,-0.0014782642048668379,0.8079252395895615,0.9958362876403535,217,0.03430449344815815,200
ENSRNOG00000014710,Prom2,-0.0014783687956216682,0.7640707070375199,0.9958362876403535,9,0.0018144507219928436,9
ENSRNOG00000015903,Add2,-0.0014784029497524386,0.7846920674528522,0.9958362876403535,8,0.0018785239839950185,8
ENSRNOG00000017209,Tubb3,-0.0014799969229192782,0.7799473258120803,0.9958362876403535,10,0.0010202047161684792,7
ENSRNOG00000004265,Dipk2b,-0.0014814812613831655,0.7851125811704144,0.9958362876403535,6,0.0016024421502397572,6
ENSRNOG00000054891,Cnot6,-0.001481751711221875,0.8043181033268545,0.9958362876403535,49,0.012251158853570223,47
ENSRNOG00000012891,Mdh1b,-0.0014819114169882092,0.7900786189824861,0.9958362876403535,13,0.002048811002243272,13
ENSRNOG00000029980,Zbtb16,-0.001482146207268402,0.7864897731759473,0.9958362876403535,6,0.0011118042413504033,6
ENSRNOG00000004518,Cacnb1,-0.0014823162138024727,0.7742543707895058,0.9958362876403535,8,0.0015470648607499391,8
ENSRNOG00000007606,Rnf43,-0.0014823750432023492,0.7820535178008369,0.9958362876403535,8,0.0014364206716075269,8
ENSRNOG00000032395,Tfcp2,-0.0014825163843227272,0.8056976005272305,0.9958362876403535,84,0.015237159616989118,81
ENSRNOG00000067302,ENSRNOG00000067302,-0.0014855631688502607,0.7727490904301004,0.9958362876403535,9,0.002078638799005419,9
ENSRNOG00000060542,Mid2,-0.0014862499569301812,0.7938596462493577,0.9958362876403535,11,0.003502722769886748,11
ENSRNOG00000047933,Phykpl,-0.0014863172124053867,0.8006366914717832,0.9958362876403535,39,0.005989027552169185,39
ENSRNOG00000010517,Fam126a,-0.0014872476368690828,0.806367228511901,0.9958362876403535,190,0.03709204713360634,176
ENSRNOG00000014629,Lmo1,-0.0014878720303847823,0.7780770720963112,0.9958362876403535,12,0.001949982664116852,12
ENSRNOG00000001410,Gigyf1,-0.0014879408373726529,0.7976313961018553,0.9958362876403535,21,0.0031472609677128775,20
ENSRNOG00000022565,Lrrc25,-0.0014888895587970997,0.8048140929982187,0.9958362876403535,85,0.014795705201197551,83
ENSRNOG00000003094,Cmahp,-0.001490166552990781,0.7688746179113625,0.9958362876403535,9,0.0026655979852505257,8
ENSRNOG00000005753,Alg13,-0.0014903814303359705,0.7856212862576691,0.9958362876403535,12,0.002201777935652035,12
ENSRNOG00000064232,ENSRNOG00000064232,-0.0014931050185654556,0.7965273498233544,0.9958362876403535,22,0.004003396701109675,20
ENSRNOG00000056940,Cited2,-0.0014936687273537131,0.8057626607459104,0.9958362876403535,278,0.0494663017771459,257
ENSRNOG00000008767,Atg4c,-0.001493821200938915,0.7805556050071684,0.9958362876403535,8,0.0018314539529601314,8
ENSRNOG00000049530,AABR07012054.1,-0.001494020586452464,0.7825839209822348,0.9958362876403535,10,0.0017110398060976974,9
ENSRNOG00000025892,Pkn3,-0.0014947187850134784,0.8058984086454328,0.9958362876403535,458,0.08218046245841046,417
ENSRNOG00000003720,Prrx1,-0.0014962016947511502,0.7766174973647043,0.9958362876403535,10,0.0016758486130019183,9
ENSRNOG00000047647,Il2ra,-0.0014963213426676914,0.7846576054972519,0.9958362876403535,6,0.001466286971528737,6
ENSRNOG00000014328,Frs3,-0.0014963268457049424,0.7826901409747199,0.9958362876403535,7,0.0007433154647477748,7
ENSRNOG00000019528,Plekhg6,-0.0014973003540064964,0.7809750054653541,0.9958362876403535,10,0.001197846395608065,10
ENSRNOG00000014182,Tns1,-0.0014984653298392623,0.8049968477831908,0.9958362876403535,221,0.05548855013158061,212
ENSRNOG00000017746,Pard6a,-0.0014998259455807242,0.7950354991591376,0.9958362876403535,19,0.0032758885818008204,19
ENSRNOG00000005033,Acvr1,-0.001502152410916691,0.8033195135825687,0.9958362876403535,119,0.021508941340047036,112
ENSRNOG00000030291,AC095947.1,-0.0015034416304953939,0.7782657734011964,0.9958362876403535,7,0.001099628025686172,7
ENSRNOG00000005077,Isca2-ps1,-0.0015047643598879023,0.7888333426698204,0.9958362876403535,12,0.0020340267410433794,12
ENSRNOG00000022894,Bivm,-0.0015056873704694773,0.8008774528415079,0.9958362876403535,106,0.025226230147957537,104
ENSRNOG00000031536,Syndig1,-0.0015064559049646432,0.7975929614527641,0.9958362876403535,25,0.005911824802580814,25
ENSRNOG00000007395,Baat,-0.0015066451520100075,0.7996291926741171,0.9958362876403535,57,0.008881196011177194,54
ENSRNOG00000038722,Tlr1,-0.0015071446172686715,0.796487714313168,0.9958362876403535,36,0.008894864835232911,33
ENSRNOG00000022309,Frem1,-0.0015076890440397564,0.7847912648335051,0.9958362876403535,8,0.001716968207300689,8
ENSRNOG00000011680,Il16,-0.001507754180861915,0.8033757765088063,0.9958362876403535,238,0.04190359249303775,225
ENSRNOG00000039576,ENSRNOG00000039576,-0.0015091292996201957,0.8006154759703624,0.9958362876403535,56,0.010086123921591169,55
ENSRNOG00000019027,Habp4,-0.0015096532675294104,0.786628792929514,0.9958362876403535,11,0.0035257568229554487,11
ENSRNOG00000007805,Mybl2,-0.0015097078762527987,0.7930286966460764,0.9958362876403535,17,0.0024744017135758284,17
ENSRNOG00000002212,Hsd17b13,-0.0015115690555905904,0.7799130765615202,0.9958362876403535,15,0.0022175013916808147,14
ENSRNOG00000019367,Dclre1b,-0.0015121854845744542,0.7975130072366886,0.9958362876403535,50,0.008495270551089356,50
ENSRNOG00000009614,ENSRNOG00000009614,-0.001512187756222821,0.7695763246152364,0.9958362876403535,8,0.002228658210030169,8
ENSRNOG00000019085,Xpo5,-0.0015137200473114077,0.8009596034694506,0.9958362876403535,170,0.03109579227469981,162
ENSRNOG00000011039,Gch1,-0.0015141787140999976,0.8018837324466139,0.9958362876403535,173,0.029598839122557268,169
ENSRNOG00000054605,Unkl,-0.0015160571668290863,0.8008942916143729,0.9958362876403535,95,0.016028339605429157,93
ENSRNOG00000008984,Irak1bp1,-0.0015165116779190149,0.8009826310430912,0.9958362876403535,114,0.01801538430940034,109
ENSRNOG00000013809,Kbtbd2,-0.001516888802840494,0.8005242043492263,0.9958362876403535,86,0.016321068879752623,86
ENSRNOG00000031855,Actr3b,-0.001517104380683811,0.7730544739523979,0.9958362876403535,7,0.0008014179419584481,7
ENSRNOG00000046468,Ptgfr,-0.001517509213645051,0.7802686399882645,0.9958362876403535,8,0.0023544624152839074,8
ENSRNOG00000019728,Itgam,-0.0015181069239664235,0.798772106846074,0.9958362876403535,53,0.009400194486549735,51
ENSRNOG00000020653,S1pr2,-0.001519046988509519,0.8021468436078226,0.9958362876403535,405,0.06751473026829678,364
ENSRNOG00000024008,Cdc25c,-0.0015213512601672246,0.7697380679178443,0.9958362876403535,7,0.0005644884028569217,7
ENSRNOG00000013634,Myd88,-0.0015218891955135418,0.8014987720024971,0.9958362876403535,285,0.050091205694598226,265
ENSRNOG00000012966,Acadl,-0.0015223764220938976,0.801554356205412,0.9958362876403535,367,0.05970765992070169,333
ENSRNOG00000004242,Pole2,-0.001522510692234431,0.7684396949875607,0.9958362876403535,8,0.0016088928106217867,8
ENSRNOG00000015980,Dclre1c,-0.0015242286329336008,0.7707140310258236,0.9958362876403535,7,0.0011689642622341192,7
ENSRNOG00000006485,Topors,-0.001524349715833873,0.8004398727231681,0.9958362876403535,167,0.030445376809089698,160
ENSRNOG00000020706,Kcnn3,-0.0015250029614121896,0.7660623819321325,0.9958362876403535,10,0.0034413103945932413,10
ENSRNOG00000021209,Polr3gl,-0.0015256701880809363,0.8004241787564166,0.9958362876403535,178,0.02862914696767294,170
ENSRNOG00000040201,Atp6ap1l,-0.001526120808144007,0.7710411020329345,0.9958362876403535,8,0.0012444486935692261,8
ENSRNOG00000006470,Camk1g,-0.0015272656328766579,0.7677931024637977,0.9958362876403535,9,0.0012877513482308202,9
ENSRNOG00000016010,Mul1,-0.0015273991633153634,0.7992449572645222,0.9958362876403535,96,0.014025530336819941,90
ENSRNOG00000011498,Psip1,-0.00152795189472894,0.798562787592419,0.9958362876403535,155,0.028498471995032033,146
ENSRNOG00000003260,Nr1i3,-0.0015282875751968944,0.7714683602521457,0.9958362876403535,7,0.0013138242588741297,7
ENSRNOG00000013866,Usp49,-0.0015289086614096135,0.777895482598751,0.9958362876403535,8,0.0009454052995735673,8
ENSRNOG00000058975,Iqsec2,-0.001529401933450741,0.7934691722943545,0.9958362876403535,49,0.010197038449977623,45
ENSRNOG00000048562,AC109542.1,-0.00152998891375391,0.8009023163969805,0.9958362876403535,1613,0.27160902412628374,1177
ENSRNOG00000013791,Enpp3,-0.0015301812017129452,0.7967516190624675,0.9958362876403535,58,0.009375487825256719,54
ENSRNOG00000057159,ENSRNOG00000057159,-0.0015308608969560634,0.7755790795161405,0.9958362876403535,10,0.002258316194385583,9
ENSRNOG00000059589,Lmbr1,-0.0015316388374918787,0.7971418488642893,0.9958362876403535,52,0.009391978653001098,50
ENSRNOG00000005123,Emc2,-0.0015320099609298168,0.7993825166381364,0.9958362876403535,171,0.030298488267264095,159
ENSRNOG00000032989,Lrrn4,-0.0015320729368558188,0.7590393293528936,0.9958362876403535,11,0.002327960903948363,10
ENSRNOG00000004035,Krr1,-0.0015340026286054746,0.7986821575359773,0.9958362876403535,146,0.02649730983614838,139
ENSRNOG00000017589,Gnat1,-0.0015344698232967096,0.7761164905814814,0.9958362876403535,7,0.0008005899035868884,7
ENSRNOG00000014191,Zfp395,-0.0015347624261526462,0.7726730694450519,0.9958362876403535,7,0.0013695129311843365,7
ENSRNOG00000002278,Tec,-0.0015350091470230647,0.7750537576248903,0.9958362876403535,13,0.0025532757733183935,13
ENSRNOG00000021945,Ccdc184,-0.0015353224692917326,0.7740553316039831,0.9958362876403535,8,0.0016868173340517864,8
ENSRNOG00000028844,Slc9a5,-0.00153557356704488,0.7887223143272926,0.9958362876403535,21,0.002334195952315447,20
ENSRNOG00000013390,Kbtbd8,-0.0015369710194234288,0.7533389444730934,0.9958362876403535,10,0.0026208259678842166,9
ENSRNOG00000017915,Dvl2,-0.0015373487510948075,0.7979111194750499,0.9958362876403535,140,0.02453565897820743,135
ENSRNOG00000018840,Rnf40,-0.0015380062801870387,0.792385416429044,0.9958362876403535,41,0.007961677774415981,39
ENSRNOG00000020169,Gimap8,-0.001539920127493488,0.7987485956468527,0.9958362876403535,241,0.04769142647682611,231
ENSRNOG00000020295,Plekhn1,-0.001544282711020244,0.7593823529716478,0.9958362876403535,10,0.0017670179962475379,10
ENSRNOG00000037839,P2ry10,-0.00154437473095126,0.7952614091783409,0.9958362876403535,71,0.012489173962534569,68
ENSRNOG00000003581,Pou2f1,-0.001544568048531738,0.7796667771450733,0.9958362876403535,18,0.0028203616178160786,18
ENSRNOG00000042352,Dnase1l2,-0.0015454393609079528,0.7670364148115663,0.9958362876403535,10,0.0017275923903919423,10
ENSRNOG00000005610,Yipf4,-0.0015457342083140375,0.7982360609316536,0.9958362876403535,583,0.10353419553712616,513
ENSRNOG00000002396,Serpinb8,-0.001545826132583234,0.7820488938839912,0.9958362876403535,16,0.004358188710248059,16
ENSRNOG00000004843,Pole3,-0.0015459353184244348,0.7746409013137809,0.9958362876403535,7,0.0021023006114011997,7
ENSRNOG00000068427,ENSRNOG00000068427,-0.0015464380174166658,0.7687426699657204,0.9958362876403535,7,0.0021025488921982667,7
ENSRNOG00000042581,Ptcra,-0.0015494980032591634,0.7719970798290742,0.9958362876403535,7,0.0011297648586037004,7
ENSRNOG00000017328,Pter,-0.0015496786559022935,0.795720703172637,0.9958362876403535,81,0.012659742454247839,77
ENSRNOG00000005770,Sostdc1,-0.0015498655481600517,0.7849994038710398,0.9958362876403535,19,0.0021783889279577556,18
ENSRNOG00000020106,Tnfrsf4,-0.0015520762495106971,0.7702068415028857,0.9958362876403535,8,0.0016855606405222294,8
ENSRNOG00000003480,Aim2,-0.001553167263166156,0.7594157477704373,0.9958362876403535,12,0.0027975645051901777,12
ENSRNOG00000005279,Ndufaf7,-0.001553365888498843,0.7961041309479613,0.9958362876403535,174,0.033139371946476155,161
ENSRNOG00000018690,Rgs17,-0.00155378305886187,0.7655548904928178,0.9958362876403535,9,0.0018876103663872433,9
ENSRNOG00000000454,RT1-DOb,-0.0015545136315257568,0.7712284695061342,0.9958362876403535,7,0.0013076850800505485,7
ENSRNOG00000014282,Cebpe,-0.0015553251491795131,0.7643737960808754,0.9958362876403535,9,0.001422585497761754,9
ENSRNOG00000010244,Sarm1,-0.0015554200374918734,0.7589983615163586,0.9958362876403535,13,0.002219659746028362,12
ENSRNOG00000013771,Clca2,-0.001556903989509377,0.7915058554174798,0.9958362876403535,44,0.005491101633124685,44
ENSRNOG00000023664,Lepr,-0.0015582596489964998,0.751368341483114,0.9958362876403535,10,0.0024321311567311547,9
ENSRNOG00000022822,Fam169b,-0.0015591405266222108,0.7763123471284631,0.9958362876403535,7,0.0016338343293053014,7
ENSRNOG00000070004,ENSRNOG00000070004,-0.0015612198359713494,0.7927246645298462,0.9958362876403535,70,0.01206941282272829,67
ENSRNOG00000030683,Vps26a,-0.0015620204191536516,0.7953892344642184,0.9958362876403535,249,0.04509947639888169,242
ENSRNOG00000002487,ENSRNOG00000002487,-0.0015632704038328648,0.7640225288412337,0.9958362876403535,10,0.001746212557326076,9
ENSRNOG00000031730,Eloc,-0.0015638811963917703,0.795163790769322,0.9958362876403535,350,0.06588755973788302,323
ENSRNOG00000054013,Clec4g,-0.001564221746402176,0.7630225426566465,0.9958362876403535,8,0.0013651635473393067,8
ENSRNOG00000014459,Phax,-0.001564414567819307,0.7950404293101144,0.9958362876403535,311,0.05785304668669426,288
ENSRNOG00000023551,Sp6,-0.0015650614337082227,0.7727240535955182,0.9958362876403535,8,0.0015760633253732673,8
ENSRNOG00000009756,Pacsin2,-0.0015666124425889481,0.7951372387186253,0.9958362876403535,757,0.1303447922443247,639
ENSRNOG00000039759,ENSRNOG00000039759,-0.0015687839388236033,0.7644735871163818,0.9958362876403535,8,0.0017124863144451698,8
ENSRNOG00000048660,Haspin,-0.0015690115965406259,0.7856092835977347,0.9958362876403535,27,0.005196450890234263,27
ENSRNOG00000009446,Rxra,-0.0015691067627896698,0.7681291070649848,0.9958362876403535,8,0.0013214923942107392,8
ENSRNOG00000014829,Prmt3,-0.0015698073351773725,0.7909437759560874,0.9958362876403535,66,0.009440049693508111,66
ENSRNOG00000038012,Commd6,-0.001570251779083587,0.7935858871922512,0.9958362876403535,167,0.03202428593090905,163
ENSRNOG00000009957,Slc25a13,-0.0015703063521620329,0.790662622757369,0.9958362876403535,60,0.009566258783894457,59
ENSRNOG00000030334,Adck5,-0.0015725049972137937,0.7934357544944189,0.9958362876403535,248,0.04306571855171475,225
ENSRNOG00000015583,Dnal4,-0.0015728698106009203,0.7937436637437186,0.9958362876403535,338,0.05376674828384933,313
ENSRNOG00000005569,Phospho1,-0.0015731178536339144,0.7914737228576519,0.9958362876403535,64,0.012235025221459927,63
ENSRNOG00000032180,Ccdc15,-0.001574253775856771,0.7749691205695302,0.9958362876403535,10,0.001977688358057171,10
ENSRNOG00000019326,Cfdp1,-0.001574970065730338,0.7938618434693495,0.9958362876403535,627,0.10164946859312644,544
ENSRNOG00000029564,Trat1,-0.0015755538044200628,0.7564297393190769,0.9958362876403535,9,0.0020157350263933856,8
ENSRNOG00000020372,Hdac4,-0.0015757175172237308,0.7772741504102515,0.9958362876403535,13,0.002693285324127049,12
ENSRNOG00000048848,Ccdc9,-0.001576896168669702,0.7928623206521522,0.9958362876403535,210,0.03192873043807151,194
ENSRNOG00000019473,Dcun1d2,-0.0015771769238442826,0.7886714171798002,0.9958362876403535,45,0.006350798409191588,45
ENSRNOG00000009198,Rab6b,-0.0015773134330245282,0.7919124745244419,0.9958362876403535,107,0.020501923430120427,103
ENSRNOG00000014582,Mrpl18,-0.0015775166382668985,0.793473918438101,0.9958362876403535,717,0.11585797612117746,602
ENSRNOG00000007012,Ly75,-0.001577799893357314,0.7833374507067574,0.9958362876403535,18,0.0038123109361405017,17
ENSRNOG00000024632,Atf6,-0.0015788122444138743,0.7905334781038533,0.9958362876403535,63,0.01256389001845401,62
ENSRNOG00000006487,Casp8ap2,-0.001578966915256021,0.7907155112997823,0.9958362876403535,63,0.016563085680401553,62
ENSRNOG00000066773,RT1-DMa,-0.0015805076390689639,0.793071787734456,0.9958362876403535,656,0.10739822282225961,554
ENSRNOG00000016883,Entpd7,-0.0015809186700208046,0.7645381226143809,0.9958362876403535,11,0.0012239336969151332,8
ENSRNOG00000007882,Ablim2,-0.0015809864635033487,0.7844342353094528,0.9958362876403535,23,0.003055076108905177,23
ENSRNOG00000015850,Rbp7,-0.0015818783878742604,0.7632112574082609,0.9958362876403535,11,0.0014129939610515215,11
ENSRNOG00000016497,Bloc1s5,-0.0015819977834755938,0.7918855201940316,0.9958362876403535,277,0.04497761535572455,252
ENSRNOG00000039740,Cenpk,-0.0015828293728760486,0.7580999361669304,0.9958362876403535,13,0.003219189200191157,13
ENSRNOG00000046021,Pcsk1n,-0.0015833565841325869,0.7898993173534562,0.9958362876403535,101,0.0177171986209893,94
ENSRNOG00000020638,Hmx2,-0.001583543699496923,0.7616537557395515,0.9958362876403535,14,0.0016051967198217876,14
ENSRNOG00000064721,Rgmb,-0.0015848204861433075,0.7857186876839106,0.9958362876403535,24,0.004969815739386606,24
ENSRNOG00000043212,Dip2a,-0.0015848956799858255,0.7694611897354358,0.9958362876403535,7,0.0014074727257303305,7
ENSRNOG00000064149,ENSRNOG00000064149,-0.0015859017164270538,0.7764395606967177,0.9958362876403535,24,0.004232128210258971,24
ENSRNOG00000008062,Dqx1,-0.0015864865326834078,0.7806087389432759,0.9958362876403535,20,0.0033558417934224983,20
ENSRNOG00000019353,Psmb10,-0.0015869389486327518,0.7922508016123655,0.9958362876403535,1230,0.21725541969815718,965
ENSRNOG00000010248,Serpini1,-0.0015883737510419469,0.7801514793662777,0.9958362876403535,20,0.002317331442542277,20
ENSRNOG00000023008,Fam131c,-0.0015897613608824082,0.7654023010160828,0.9958362876403535,9,0.000840753875992917,9
ENSRNOG00000010637,Tbc1d5,-0.0015912424367655674,0.7843479464346341,0.9958362876403535,30,0.007510185980763464,29
ENSRNOG00000020446,AABR07005838.1,-0.0015919653514907572,0.7632843938974814,0.9958362876403535,8,0.0017262556139604347,8
ENSRNOG00000015788,Adora3,-0.0015942355940563836,0.7686729093469383,0.9958362876403535,13,0.0017282448528362455,12
ENSRNOG00000051600,Ly49i4,-0.0015947117474560924,0.7560081553732341,0.9958362876403535,12,0.002230887876742224,12
ENSRNOG00000014908,Sf3b5,-0.0015949645771652487,0.7909464725835298,0.9958362876403535,928,0.14373080066329197,741
ENSRNOG00000015145,Ppp6c,-0.0015951689926077552,0.7903073165748536,0.9958362876403535,288,0.05106811682494535,268
ENSRNOG00000069644,Vom2r4,-0.001595509630454247,0.7685516316355301,0.9958362876403535,7,0.0008889102334399461,7
ENSRNOG00000014486,Rfx3,-0.0015960042413860978,0.7728370855956692,0.9958362876403535,13,0.002677727077558722,13
ENSRNOG00000005968,Hoxa2,-0.001596079567449738,0.7873999747193918,0.9958362876403535,59,0.00895807710641286,58
ENSRNOG00000013565,Zfp507,-0.0015967257389181283,0.7604174139617358,0.9958362876403535,8,0.001448701597535546,8
ENSRNOG00000007178,Cd8a,-0.0015974812999129317,0.7900498799618472,0.9958362876403535,336,0.05994267106496002,297
ENSRNOG00000064362,Efnb2,-0.0015978308310887273,0.7712800158673334,0.9958362876403535,9,0.002510201192354773,9
ENSRNOG00000019100,Kif2c,-0.0015978991671959165,0.7828135463744054,0.9958362876403535,43,0.006532573188949831,40
ENSRNOG00000016204,Lrrc24,-0.0015984657968222862,0.7658259207145384,0.9958362876403535,8,0.0016644311176666794,7
ENSRNOG00000015682,Kel,-0.0015993432302251172,0.7777792502433996,0.9958362876403535,17,0.0042086671264512845,16
ENSRNOG00000019697,Ankrd28,-0.0015999425333164234,0.78913417560469,0.9958362876403535,189,0.033462701705209694,178
ENSRNOG00000006441,Zbtb25,-0.0016005523063848091,0.7586667074971234,0.9958362876403535,8,0.002873700077368338,8
ENSRNOG00000039985,Ube2a,-0.0016015343608699834,0.7897104701005191,0.9958362876403535,479,0.07804950009902314,423
ENSRNOG00000059579,Gpt2,-0.001601847788817863,0.7757275402997879,0.9958362876403535,20,0.0021428924392217527,20
ENSRNOG00000055185,Dusp9,-0.0016020823142720488,0.7533332715043091,0.9958362876403535,10,0.0016971038255586706,10
ENSRNOG00000001173,Cabp1,-0.0016031072225641799,0.7808692723219458,0.9958362876403535,27,0.00324475424099305,27
ENSRNOG00000014395,Gli3,-0.0016045083833228894,0.7673086569723264,0.9958362876403535,8,0.0018273127193652195,7
ENSRNOG00000025141,Kiz,-0.0016051445826661247,0.7848006442663344,0.9958362876403535,52,0.008832964320102991,51
ENSRNOG00000063194,ENSRNOG00000063194,-0.0016069549241873573,0.7554023590462708,0.9958362876403535,9,0.0028847105373123938,9
ENSRNOG00000013503,Cdh24,-0.0016087695945357658,0.7579941414566584,0.9958362876403535,8,0.0009594949136518996,8
ENSRNOG00000050104,Clip3,-0.0016092172025765875,0.7825792528915029,0.9958362876403535,32,0.004234685467926868,29
ENSRNOG00000010125,Mtrex,-0.001610750313194375,0.7881941717029192,0.9958362876403535,423,0.07714914240337103,384
ENSRNOG00000007964,Tp53inp1,-0.0016113399644790065,0.7769229057127054,0.9958362876403535,15,0.004044466454624346,15
ENSRNOG00000061508,ENSRNOG00000061508,-0.0016114441570098544,0.7651802781953144,0.9958362876403535,8,0.0015302250731934835,8
ENSRNOG00000066018,ENSRNOG00000066018,-0.0016130052399145698,0.766865169520836,0.9958362876403535,7,0.001395110243281404,7
ENSRNOG00000048275,RGD1309350,-0.0016130074895127266,0.7872306592527158,0.9958362876403535,204,0.03283349440659692,189
ENSRNOG00000063088,ENSRNOG00000063088,-0.001613296224052136,0.76832356697164,0.9958362876403535,9,0.0017789800488479167,8
ENSRNOG00000029478,Cyp4f39,-0.0016140217636260693,0.7770449988592404,0.9958362876403535,18,0.002098133070285167,18
ENSRNOG00000006255,Nipal4,-0.001616072011774396,0.7647219779345021,0.9958362876403535,7,0.0008860391377760311,7
ENSRNOG00000019657,ENSRNOG00000019657,-0.0016178609527072844,0.7582819641997769,0.9958362876403535,8,0.0006529103766569757,8
ENSRNOG00000003781,Atp10b,-0.0016188394518535708,0.7663475788831597,0.9958362876403535,7,0.001998428629605151,7
ENSRNOG00000016012,Spats2l,-0.0016194327813997566,0.7641823683175187,0.9958362876403535,7,0.0013757078674220642,7
ENSRNOG00000022485,Chuk,-0.0016202027825345936,0.784953374772195,0.9958362876403535,72,0.016823130164706664,72
ENSRNOG00000030299,AABR07024742.1,-0.001620268391868653,0.7588633539718196,0.9958362876403535,8,0.0010097698398421448,8
ENSRNOG00000051458,Hic2,-0.0016203411394731626,0.7642929577629931,0.9958362876403535,8,0.0018185936975254498,8
ENSRNOG00000054212,Pde1a,-0.0016204912152439075,0.7522573858080022,0.9958362876403535,11,0.001705190967117925,11
ENSRNOG00000003709,Kmo,-0.0016208948969129793,0.7523032015268486,0.9958362876403535,9,0.0015809243645287189,9
ENSRNOG00000045535,Rtl8a,-0.0016228974766519936,0.7862409464913048,0.9958362876403535,330,0.05190262991171045,315
ENSRNOG00000009528,Sdcbp2,-0.0016235082128747743,0.757207478173407,0.9958362876403535,12,0.0016628869619171828,11
ENSRNOG00000002035,Paqr3,-0.0016241022204701997,0.7740057211390702,0.9958362876403535,21,0.0033417717610354785,21
ENSRNOG00000064777,Msantd1,-0.0016243644247420667,0.7602971645290048,0.9958362876403535,8,0.0012866146994500336,8
ENSRNOG00000001825,Pkp2,-0.0016246899825827967,0.7848220283849553,0.9958362876403535,143,0.024578944371051712,137
ENSRNOG00000023700,RGD1311847,-0.001625074656436407,0.7852755181969466,0.9958362876403535,203,0.03107303873314945,190
ENSRNOG00000008869,Ppp1r9a,-0.001625625321649979,0.7636515639582122,0.9958362876403535,8,0.002014220632712029,8
ENSRNOG00000014705,Rbm20,-0.0016260645151172184,0.7790463580532717,0.9958362876403535,27,0.004853441089593985,26
ENSRNOG00000020058,Celsr2,-0.001627692277583856,0.7746173933903446,0.9958362876403535,25,0.0030964293587705505,24
ENSRNOG00000003348,Rasd1,-0.0016287141568423814,0.7624823184455927,0.9958362876403535,8,0.0015350492684019631,8
ENSRNOG00000029047,Cubn,-0.0016304150033706634,0.7481713009298006,0.9958362876403535,10,0.0012964336910103326,10
ENSRNOG00000000582,Ddo,-0.001630596355511135,0.7617313160813626,0.9958362876403535,10,0.0024462635451294964,10
ENSRNOG00000001478,Gtf2ird1,-0.0016308733872768837,0.7838498359381298,0.9958362876403535,122,0.01927654529638809,119
ENSRNOG00000008479,Slc8a1,-0.001631769151580138,0.7833463239785043,0.9958362876403535,122,0.02444095304622264,117
ENSRNOG00000002580,Trmt1l,-0.0016338226117337275,0.7816387285156151,0.9958362876403535,68,0.009154756515015166,67
ENSRNOG00000007118,Eva1a,-0.0016365488373512784,0.7817115978463105,0.9958362876403535,81,0.012868276948919129,79
ENSRNOG00000001194,Rrp1b,-0.0016370235012063696,0.7477377517239292,0.9958362876403535,12,0.002334514732642599,11
